created_at,suburb,time,status,location,area,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust
2024-02-09 02:32:18+00:00,South Perth,10:32:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
2024-02-09 03:55:32+00:00,South Perth,11:55:00,ADVICE,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",TOWN of BASSENDEAN and CITIES of BELMONT and SWAN,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
2024-02-09 07:39:41+00:00,South Perth,15:39:00,BURNT,"ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD",CITIES of BELMONT and SWAN,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
2024-02-08 22:05:59+00:00,South Perth,6:05:00,WATCH AND ACT,"HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD",CITY OF SWAN and SHIRE OF KALAMUNDA,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 23:34:14+00:00,South Perth,7:34:00,WATCH AND ACT,"PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD",CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-01-26 02:51:15+00:00,Southern River,10:51:00,ADVICE,the Collie River,SHIRES OF COLLIE AND DARDANUP,16.6,32.6,0.0,NULL,13,ESE,39,5:44
2024-01-26 07:39:04+00:00,Southern River,15:39:00,ADVICE,the Collie River,SHIRES OF COLLIE AND DARDANUP,16.6,32.6,0.0,NULL,13,ESE,39,5:44
2024-01-27 02:49:47+00:00,Southern River,10:49:00,ADVICE,the Collie River,SHIRES OF COLLIE AND DARDANUP,16.6,32.6,0.0,NULL,13,ESE,39,5:44
2024-01-27 07:39:40+00:00,Southern River,15:39:00,ADVICE,the Collie River,SHIRES OF COLLIE AND DARDANUP,16.6,32.6,0.0,NULL,13,ESE,39,5:44
2024-01-28 02:45:45+00:00,Southern River,10:45:00,ADVICE,the Collie River,SHIRES OF COLLIE AND DARDANUP,13.3,28.0,0.0,NULL,12.1,WSW,44,13:31
2024-01-28 07:51:02+00:00,Southern River,15:51:00,ADVICE,the Collie River,SHIRES OF COLLIE AND DARDANUP,13.3,28.0,0.0,NULL,12.1,WSW,44,13:31
2024-02-01 01:36:15+00:00,Southern River,9:36:00,ADVICE,the Collie River,SHIRES OF COLLIE AND DARDANUP,23.3,41.9,0.0,NULL,12.7,WSW,37,15:16
2024-02-01 07:43:01+00:00,Southern River,15:43:00,ADVICE,the Collie River,SHIRES OF COLLIE AND DARDANUP,23.3,41.9,0.0,NULL,12.7,WSW,37,15:16
2024-01-30 02:54:47+00:00,Southern River,10:54:00,ADVICE,the Collie River,SHIRES OF COLLIE AND DARDANUP,17.1,36.3,0.0,NULL,12.9,ESE,48,3:18
2023-12-27 05:23:32+00:00,Southern River,13:23:00,WATCH AND ACT,"CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER",CITY OF ARMADALE and CITY OF GOSNELLS,16.0,26.4,0.0,NULL,12.7,ESE,57,23:51
2023-12-27 05:30:31+00:00,Southern River,13:30:00,WATCH AND ACT,"CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER",CITY OF ARMADALE and CITY OF GOSNELLS,16.0,26.4,0.0,NULL,12.7,ESE,57,23:51
2023-12-27 06:10:41+00:00,Southern River,14:10:00,ADVICE,"CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER",CITY OF ARMADALE and CITY OF GOSNELLS,16.0,26.4,0.0,NULL,12.7,ESE,57,23:51
2023-12-27 07:46:20+00:00,Southern River,15:46:00,BURNT,"CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER",CITY OF ARMADALE and CITY OF GOSNELLS,16.0,26.4,0.0,NULL,12.7,ESE,57,23:51
2023-12-27 09:11:29+00:00,Southern River,17:11:00,BURNT,"CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER",CITY OF ARMADALE and CITY OF GOSNELLS,16.0,26.4,0.0,NULL,12.7,ESE,57,23:51
2024-02-09 03:16:19+00:00,Spearwood,11:16:00,WATCH AND ACT,SPEARWOOD,CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 03:25:23+00:00,Spearwood,11:25:00,WATCH AND ACT,"SPEARWOOD, MUNSTER and YANGEBUP",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 03:53:04+00:00,Spearwood,11:53:00,WATCH AND ACT,"SPEARWOOD, MUNSTER and YANGEBUP",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 05:21:38+00:00,Spearwood,13:21:00,WATCH AND ACT,"SPEARWOOD, MUNSTER, BIBRA LAKE and YANGEBUP",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 05:28:31+00:00,Spearwood,13:28:00,WATCH AND ACT,"SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 07:08:59+00:00,Spearwood,15:08:00,WATCH AND ACT,"SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 07:56:17+00:00,Spearwood,15:56:00,WATCH AND ACT,"SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 09:10:28+00:00,Spearwood,17:10:00,WATCH AND ACT,"SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 11:00:04+00:00,Spearwood,19:00:00,WATCH AND ACT,"SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 11:58:46+00:00,Spearwood,19:58:00,ADVICE,"SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-09 12:33:00+00:00,Spearwood,20:32:00,ADVICE,"SPEARWOOD, MUNSTER and LAKE COOGEE",CITY OF COCKBURN,21.0,42.6,0.0,NULL,12.5,NE,44,9:21
2024-02-10 02:51:02+00:00,Spearwood,10:51:00,ADVICE,SPEARWOOD and LAKE COOGEE,CITY OF COCKBURN,20.7,42.6,0.0,NULL,12.5,W,48,14:51
2024-02-10 03:22:34+00:00,Spearwood,11:22:00,BURNT,SPEARWOOD and LAKE COOGEE,CITY OF COCKBURN,20.7,42.6,0.0,NULL,12.5,W,48,14:51
2024-02-09 00:56:30+00:00,Stirling,8:56:00,WATCH AND ACT,"GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING",CITY OF ALBANY,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
2024-02-09 03:03:50+00:00,Stirling,11:03:00,WATCH AND ACT,"GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING",CITY OF ALBANY,19.9,42.0,0.0,14.2,12.5,SW,33,15:34
2024-02-19 00:35:40+00:00,Stirling,8:35:00,BURNT,GWELUP and KARRINYUP,CITY OF STIRLING,27.5,42.3,0.0,13.6,5.5,NE,35,10:57
2024-02-18 10:30:55+00:00,Stirling,18:30:00,ADVICE,GWELUP,CITY OF STIRLING,23.4,42.9,0.0,10.4,6.2,ENE,30,3:56
2024-02-18 11:00:44+00:00,Stirling,19:00:00,WATCH AND ACT,"CARINE, GWELUP and KARRINYUP",CITY OF STIRLING,23.4,42.9,0.0,10.4,6.2,ENE,30,3:56
2024-02-18 11:06:04+00:00,Stirling,19:06:00,WATCH AND ACT,"CARINE, GWELUP and KARRINYUP",CITY OF STIRLING,23.4,42.9,0.0,10.4,6.2,ENE,30,3:56
2024-02-18 11:59:24+00:00,Stirling,19:59:00,ADVICE,GWELUP and KARRINYUP,CITY OF STIRLING,23.4,42.9,0.0,10.4,6.2,ENE,30,3:56
2024-02-18 12:02:25+00:00,Stirling,20:02:00,ADVICE,GWELUP and KARRINYUP,CITY OF STIRLING,23.4,42.9,0.0,10.4,6.2,ENE,30,3:56
2024-02-18 13:46:02+00:00,Stirling,21:46:00,ADVICE,GWELUP and KARRINYUP,CITY OF STIRLING,23.4,42.9,0.0,10.4,6.2,ENE,30,3:56
2024-02-08 05:12:36+00:00,Stirling,13:12:00,EMERGENCY WARNING,"GREEN RANGE, KOJANEERUP SOUTH, SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 05:26:59+00:00,Stirling,13:26:00,EMERGENCY WARNING,"GREEN RANGE, KOJANEERUP SOUTH, SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 06:32:05+00:00,Stirling,14:32:00,EMERGENCY WARNING,"GREEN RANGE, KOJANEERUP SOUTH, SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 11:38:22+00:00,Stirling,19:38:00,WATCH AND ACT,"GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 13:37:36+00:00,Stirling,21:37:00,WATCH AND ACT,"GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 14:45:03+00:00,Stirling,22:45:00,WATCH AND ACT,"GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 16:41:23+00:00,Stirling,0:41:00,WATCH AND ACT,"GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 18:46:48+00:00,Stirling,2:46:00,WATCH AND ACT,"GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 20:45:02+00:00,Stirling,4:45:00,WATCH AND ACT,"GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2024-02-08 22:48:07+00:00,Stirling,6:48:00,WATCH AND ACT,"GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING",CITY OF ALBANY,17.4,39.9,0.0,11.8,12.7,S,35,16:04
2023-12-21 02:58:27+00:00,Stoneville,10:58:00,EMERGENCY WARNING,"HOVEA, PARKERVILLE and STONEVILLE",SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 03:18:35+00:00,Stoneville,11:18:00,EMERGENCY WARNING,"HOVEA, PARKERVILLE and STONEVILLE",SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 03:42:53+00:00,Stoneville,11:42:00,EMERGENCY WARNING,"HOVEA, PARKERVILLE and STONEVILLE",SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-21 04:22:09+00:00,Stoneville,12:22:00,EMERGENCY WARNING,"HOVEA, PARKERVILLE and STONEVILLE",SHIRE OF MUNDARING,20.4,36.7,NULL,NULL,NULL,E,89,2:02
2023-12-15 00:46:52+00:00,Stratton,8:46:00,ADVICE,MIDDLE SWAN and STRATTON,CITY OF SWAN,15.6,33.8,0.0,10.8,12.7,ENE,37,7:26
2023-12-15 02:45:11+00:00,Stratton,10:45:00,ADVICE,MIDDLE SWAN and STRATTON,CITY OF SWAN,15.6,33.8,0.0,10.8,12.7,ENE,37,7:26
2023-12-15 08:19:36+00:00,Stratton,16:19:00,BURNT,MIDDLE SWAN and STRATTON,CITY OF SWAN,15.6,33.8,0.0,10.8,12.7,ENE,37,7:26
2024-02-09 02:48:07+00:00,Stratton,10:48:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,20.2,43.6,0.0,14.2,12.5,SW,35,16:06
2024-02-09 07:54:54+00:00,Stratton,15:54:00,BURNT,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,20.2,43.6,0.0,14.2,12.5,SW,35,16:06
2024-02-05 02:28:36+00:00,Stratton,10:28:00,ADVICE,STRATTON and parts of MIDVALE and SWAN VIEW,CITY OF SWAN,14.9,28.9,0.0,10.0,12.7,ENE,31,8:12
2024-02-05 03:36:34+00:00,Stratton,11:36:00,BURNT,STRATTON and parts of MIDVALE and SWAN VIEW,CITY OF SWAN,14.9,28.9,0.0,10.0,12.7,ENE,31,8:12
2024-02-05 11:11:57+00:00,Stratton,19:11:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,14.9,28.9,0.0,10.0,12.7,ENE,31,8:12
2024-02-05 11:14:57+00:00,Stratton,19:14:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,14.9,28.9,0.0,10.0,12.7,ENE,31,8:12
2024-02-05 11:19:22+00:00,Stratton,19:19:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,14.9,28.9,0.0,10.0,12.7,ENE,31,8:12
2024-02-04 10:47:27+00:00,Stratton,18:47:00,ADVICE,STRATTON and parts of MIDVALE and SWAN VIEW,CITY OF SWAN and SHIRE OF MUNDARING,16.0,28.0,0.0,11.0,12.7,SW,39,16:28
2024-02-04 12:19:20+00:00,Stratton,20:19:00,ADVICE,STRATTON and parts of MIDVALE and SWAN VIEW,CITY OF SWAN,16.0,28.0,0.0,11.0,12.7,SW,39,16:28
2023-12-14 19:00:20+00:00,Stratton,3:00:00,WATCH AND ACT,"MIDDLE SWAN, MIDVALE and STRATTON",CITY OF SWAN,14.7,31.5,0.0,10.0,13.0,SW,33,14:36
2023-12-14 19:44:17+00:00,Stratton,3:44:00,WATCH AND ACT,"MIDDLE SWAN, MIDVALE and STRATTON",CITY OF SWAN,14.7,31.5,0.0,10.0,13.0,SW,33,14:36
2023-12-14 20:55:13+00:00,Stratton,4:55:00,WATCH AND ACT,"MIDDLE SWAN, MIDVALE and STRATTON",CITY OF SWAN,14.7,31.5,0.0,10.0,13.0,SW,33,14:36
2023-12-14 22:55:53+00:00,Stratton,6:55:00,WATCH AND ACT,MIDDLE SWAN and STRATTON,CITY OF SWAN,14.7,31.5,0.0,10.0,13.0,SW,33,14:36
2024-02-08 03:12:54+00:00,Stratton,11:12:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,18.5,40.9,0.0,11.8,12.7,SW,35,15:43
2024-02-08 06:43:40+00:00,Stratton,14:43:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,18.5,40.9,0.0,11.8,12.7,SW,35,15:43
2024-02-06 03:13:46+00:00,Stratton,11:13:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,15.9,33.1,0.0,8.8,12.6,ESE,35,11:59
2024-02-06 08:10:17+00:00,Stratton,16:10:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,15.9,33.1,0.0,8.8,12.6,ESE,35,11:59
2024-02-07 03:01:52+00:00,Stratton,11:01:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,18.7,37.0,0.0,10.6,12.6,E,37,1:55
2024-02-07 07:42:56+00:00,Stratton,15:42:00,ADVICE,"STRATTON, MIDDLE SWAN and MIDVALE",CITY OF SWAN,18.7,37.0,0.0,10.6,12.6,E,37,1:55
2024-01-13 06:00:26+00:00,Success,14:00:00,ADVICE,BEELIAR and SUCCESS,CITY OF COCKBURN,23.6,40.4,1.4,NULL,11.3,ENE,44,0:43
2024-01-13 06:41:33+00:00,Success,14:41:00,BURNT,BEELIAR and SUCCESS,CITY OF COCKBURN,23.6,40.4,1.4,NULL,11.3,ENE,44,0:43
2024-02-05 02:28:36+00:00,Swan View,10:28:00,ADVICE,STRATTON and parts of MIDVALE and SWAN VIEW,CITY OF SWAN,13.6,28.7,NULL,NULL,NULL,ESE,44,1:49
2024-02-05 03:36:34+00:00,Swan View,11:36:00,BURNT,STRATTON and parts of MIDVALE and SWAN VIEW,CITY OF SWAN,13.6,28.7,NULL,NULL,NULL,ESE,44,1:49
2024-02-04 10:47:27+00:00,Swan View,18:47:00,ADVICE,STRATTON and parts of MIDVALE and SWAN VIEW,CITY OF SWAN and SHIRE OF MUNDARING,14.4,28.0,NULL,NULL,NULL,S,57,16:08
2024-02-04 12:19:20+00:00,Swan View,20:19:00,ADVICE,STRATTON and parts of MIDVALE and SWAN VIEW,CITY OF SWAN,14.4,28.0,NULL,NULL,NULL,S,57,16:08
2023-12-08 16:31:51+00:00,The Spectacles,0:31:00,ADVICE,MANDOGALUP and ANKETELL,CITY OF KWINANA,13.3,26.0,0.0,NULL,13.0,SW,54.0,14:15
2023-12-08 17:12:19+00:00,The Spectacles,1:12:00,ADVICE,MANDOGALUP and ANKETELL,CITY OF KWINANA,13.3,26.0,0.0,NULL,13.0,SW,54.0,14:15
2023-12-08 19:28:25+00:00,The Spectacles,3:28:00,ADVICE,"POSTANS, MANDOGALUP and ANKETELL",CITY OF KWINANA,13.3,26.0,0.0,NULL,13.0,SW,54.0,14:15
2023-12-08 21:41:25+00:00,The Spectacles,5:41:00,ADVICE,"POSTANS, MANDOGALUP and ANKETELL",CITY OF KWINANA,13.3,26.0,0.0,NULL,13.0,SW,54.0,14:15
2023-12-22 01:01:15+00:00,The Spectacles,9:01:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,22.7,31.6,0.0,NULL,12.6,ESE,39.0,0:17
2023-12-22 07:09:45+00:00,The Spectacles,15:09:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,22.7,31.6,0.0,NULL,12.6,ESE,39.0,0:17
2023-12-25 02:24:46+00:00,The Spectacles,10:24:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,20.1,36.2,0.0,NULL,12.0,SW,41.0,15:11
2023-12-25 07:12:56+00:00,The Spectacles,15:12:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,20.1,36.2,0.0,NULL,12.0,SW,41.0,15:11
2023-12-25 23:56:04+00:00,The Spectacles,7:56:00,BURNT,POSTANS and THE SPECTACLES,CITY OF KWINANA,20.1,36.2,0.0,NULL,12.0,SW,41.0,15:11
2023-12-09 02:54:21+00:00,The Spectacles,10:54:00,BURNT,"POSTANS, MANDOGALUP and ANKETELL",CITY OF KWINANA,13.2,28.8,0.0,NULL,13.0,ESE,52.0,13:07
2023-12-09 03:07:21+00:00,The Spectacles,11:07:00,BURNT,"POSTANS, MANDOGALUP and ANKETELL",CITY OF KWINANA,13.2,28.8,0.0,NULL,13.0,ESE,52.0,13:07
2023-12-23 02:03:19+00:00,The Spectacles,10:03:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,17.7,36.0,0.0,NULL,13.1,ESE,56.0,23:44
2023-12-23 08:21:55+00:00,The Spectacles,16:21:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,17.7,36.0,0.0,NULL,13.1,ESE,56.0,23:44
2023-12-24 03:02:09+00:00,The Spectacles,11:02:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,16.6,34.2,0.0,NULL,12.4,E,57.0,4:09
2023-12-24 08:02:20+00:00,The Spectacles,16:02:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,16.6,34.2,0.0,NULL,12.4,E,57.0,4:09
2023-12-21 16:48:51+00:00,The Spectacles,0:48:00,ADVICE,"BERTRAM, KWINANA TOWN CENTRE, ORELIA, PARMELIA, POSTANS and THE SPECTACLES",CITY OF KWINANA,22.2,36.6,0.0,NULL,9.6,SE,57.0,15:24
2023-12-21 18:18:13+00:00,The Spectacles,2:18:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,22.2,36.6,0.0,NULL,9.6,SE,57.0,15:24
2023-12-21 19:58:40+00:00,The Spectacles,3:58:00,ADVICE,POSTANS and THE SPECTACLES,CITY OF KWINANA,22.2,36.6,0.0,NULL,9.6,SE,57.0,15:24
2023-12-20 16:45:46+00:00,The Vines,0:45:00,ADVICE,THE VINES,CITY OF SWAN,20.1,37.5,0.0,NULL,11.3,E,70,23:54
2023-12-20 18:02:34+00:00,The Vines,2:02:00,BURNT,THE VINES,CITY OF SWAN,20.1,37.5,0.0,NULL,11.3,E,70,23:54
2023-12-01 02:38:46+00:00,Wanneroo,10:38:00,ADVICE,JANDABUP and MARIGINIUP,CITY OF WANNEROO,18.6,35.3,0.0,7.6,12.6,WSW,33,16:21
2023-12-01 03:52:00+00:00,Wanneroo,11:51:00,ADVICE,JANDABUP and MARIGINIUP,CITY OF WANNEROO,18.6,35.3,0.0,7.6,12.6,WSW,33,16:21
2023-12-01 07:55:39+00:00,Wanneroo,15:55:00,ADVICE,JANDABUP and MARIGINIUP,CITY OF WANNEROO,18.6,35.3,0.0,7.6,12.6,WSW,33,16:21
2024-02-23 01:50:43+00:00,Wanneroo,9:50:00,BURNT,EGLINTON and YANCHEP,CITY OF WANNEROO,17.9,37.7,0.0,9.0,12.1,ENE,39,5:41
2024-01-19 07:44:44+00:00,Wanneroo,15:44:00,BURNT,"BAMBUN, MUCHEA, YANCHEP and YEAL",CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING,21.4,27.6,0.0,10.2,12.8,SW,37,14:14
2023-12-04 02:53:17+00:00,Wanneroo,10:53:00,ADVICE,JANDABUP and MARIGINIUP,CITY OF WANNEROO,18.4,26.5,0.0,8.0,11.8,SSW,33,15:57
2023-12-04 06:51:46+00:00,Wanneroo,14:51:00,BURNT,JANDABUP and MARIGINIUP,CITY OF WANNEROO,18.4,26.5,0.0,8.0,11.8,SSW,33,15:57
2024-01-15 01:31:30+00:00,Wanneroo,9:31:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,22.3,34.4,0.0,11.0,12.1,WSW,26,13:42
2024-01-15 01:55:24+00:00,Wanneroo,9:55:00,WATCH AND ACT,"BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL",SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO,22.3,34.4,0.0,11.0,12.1,WSW,26,13:42
2024-01-15 02:56:01+00:00,Wanneroo,10:56:00,BURNT,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,22.3,34.4,0.0,11.0,12.1,WSW,26,13:42
2024-01-15 04:12:41+00:00,Wanneroo,12:12:00,ADVICE,"BAMBUN, MUCHEA, PINJAR, YANCHEP, YEAL",CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING,22.3,34.4,0.0,11.0,12.1,WSW,26,13:42
2024-01-15 04:41:49+00:00,Wanneroo,12:41:00,ADVICE,"BAMBUN, MUCHEA, PINJAR, YANCHEP, YEAL",CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING.,22.3,34.4,0.0,11.0,12.1,WSW,26,13:42
2024-01-22 06:35:24+00:00,Wanneroo,14:35:00,ADVICE,MUCHEA and PINJAR,SHIRE OF CHITTERING and CITY OF WANNEROO,15.9,28.0,0.0,10.2,13.1,SSW,41,15:26
2023-12-02 02:45:00+00:00,Wanneroo,10:44:00,ADVICE,JANDABUP and MARIGINIUP,CITY OF WANNEROO,20.0,26.3,0.0,9.0,10.9,SW,31,12:48
2023-12-02 07:49:16+00:00,Wanneroo,15:49:00,ADVICE,JANDABUP and MARIGINIUP,CITY OF WANNEROO,20.0,26.3,0.0,9.0,10.9,SW,31,12:48
2024-01-13 04:25:28+00:00,Wanneroo,12:25:00,ADVICE,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 05:42:23+00:00,Wanneroo,13:42:00,ADVICE,"BAMBUN, MUCHEA, YANCHEP and YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 06:00:55+00:00,Wanneroo,14:00:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP and YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 07:34:48+00:00,Wanneroo,15:34:00,ADVICE,Gnangara-Moore River State Forest near Pinjar,CITY OF WANNEROO and SHIRE OF CHITTERING,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 07:52:19+00:00,Wanneroo,15:52:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 10:00:20+00:00,Wanneroo,18:00:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 11:42:20+00:00,Wanneroo,19:42:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 11:57:42+00:00,Wanneroo,19:57:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 13:20:02+00:00,Wanneroo,21:20:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 15:20:43+00:00,Wanneroo,23:20:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 17:11:03+00:00,Wanneroo,1:11:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 19:10:54+00:00,Wanneroo,3:10:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
2024-01-13 21:01:05+00:00,Wanneroo,5:01:00,WATCH AND ACT,"BAMBUN, MUCHEA, YANCHEP AND YEAL",SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO,23.2,40.7,1.8,11.0,11.3,E,33,0:41
